record_type,group_type,region,sst_bin,omega_bin,n_samples,n_blocks,n_raw_profiles_total,bootstrap_method,dlnq_mean_point,dlnq_mean_boot_mean,dlnq_mean_se,dlnq_mean_ci_lo,dlnq_mean_ci_hi,dlnq_median_point,dlnq_median_ci_lo,dlnq_median_ci_hi,q_uut_point,q_lut_point,mean_olr_point,sst_sort_lo,sst_sort_hi,omega_sort,warm_sst_bin,ref_sst_bin,n_warm,n_ref,n_warm_blocks,n_ref_blocks,ddlnq_mean_point,ddlnq_mean_ci_lo,ddlnq_mean_ci_hi,ddlnq_mean_se,ddlnq_median_point,ddlnq_median_ci_lo,ddlnq_median_ci_hi,robust_95_mean,dq_uut_point,dq_lut_point,q_uut_ref_point,q_uut_warm_point,q_lut_ref_point,q_lut_warm_point,pct_dq_uut,pct_dq_lut,dmean_olr_point
group,sst_omega,nan,sst_303_305,strong_subsidence,353.0,34.0,77503.0,block,-1.9491955703150787,-1.9492006508094972,0.029889110841551176,-2.003465634230464,-1.8863073562830313,-1.9863282442092896,-2.030947685241699,-1.929572220146656,5.6746200601781045e-05,0.0005282600459627208,248.17545403667145,303.0,305.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,strong_ascent,13.0,8.0,238.0,block,-1.9328947892555823,-1.9260251216163322,0.15492990377859384,-2.203429952128367,-1.6204735757855626,-1.8118422031402588,-2.3657541275024414,-1.5624914765357971,6.093134344644988e-05,0.0005561211784459794,250.61972803767247,305.0,307.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,weak_ascent,11.0,6.0,140.0,block,-1.848183187571439,-1.86096518246158,0.1702550214678542,-2.2433681766901694,-1.573523518602763,-1.727993369102478,-2.1821937561035156,-1.4313428401947021,5.4298511052117895e-05,0.00042664196172898465,261.53510612365943,305.0,307.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,neutral,11.0,6.0,83.0,block,-1.939829100262035,-1.9369489301015284,0.08458407850123807,-2.1060802560299634,-1.7938050372259957,-1.9951496124267578,-2.1125038862228394,-1.6250807642936707,5.951897268956104e-05,0.0005244044613474133,272.9665636029524,305.0,307.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,weak_subsidence,15.0,7.0,150.0,block,-1.5024065275986989,-1.4990472474065628,0.17916480750415237,-1.8792532549964056,-1.2113114770720987,-1.5418574810028076,-1.9570426940917969,-1.284239649772644,5.339704124101748e-05,0.0003450649112589114,277.6392181800595,305.0,307.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,strong_subsidence,17.0,7.0,357.0,block,-1.758170674828922,-1.732737744806851,0.16579939851485875,-2.008652166886763,-1.3872546784579756,-1.7725101709365845,-1.9244613647460938,-1.4670082330703735,6.21825570038602e-05,0.0004895438974284951,265.98658910748384,305.0,307.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_297_300,all,2174.0,36.0,880299.0,block,-1.5882248151079232,-1.5865999934839023,0.036028301319402975,-1.6561746584138084,-1.5147237965155012,-1.5679258108139038,-1.6497070908546447,-1.4754354536533356,3.730597743066135e-05,0.0002632536243220967,273.14257937041424,297.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_300_303,all,2377.0,36.0,2074816.0,block,-1.8197967426888222,-1.8196481753465068,0.02909218007321945,-1.8742196996435303,-1.7611790880123797,-1.8322644233703613,-1.8993933707475663,-1.759090393781662,4.762781723099832e-05,0.0004154541845455502,256.47316014720144,300.0,303.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_303_305,all,1697.0,34.0,239386.0,block,-1.971554339817809,-1.9715951428124732,0.02443963069282657,-2.014757715503769,-1.9230388740463473,-2.0093348026275635,-2.049235326051712,-1.9665207728743554,5.626924773504452e-05,0.0005364644071182167,248.32807408904245,303.0,305.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_305_307,all,67.0,10.0,968.0,block,-1.7794144300382528,-1.7823754573062975,0.08184115772761885,-1.9350285867920298,-1.6182677003070278,-1.7982832193374634,-2.0982210636138916,-1.5418574810028076,5.824117721855526e-05,0.00046551202834039097,266.02888237329233,305.0,307.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
